L 08/07/2020 - 00:03:30: SourceMod log file session started (file "/hlserver/tf2/tf/addons/sourcemod/logs/L20200807.log") (Version "1.10.0.6490")
L 08/07/2020 - 00:20:58: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 35 to "???<3><[U:1:109549249]><>"
L 08/07/2020 - 00:20:58: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 35 to "Burning Inferno<5><[U:1:191791256]><>"
L 08/07/2020 - 00:20:58: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 35 to "Mcflareydoesnaenae<33><[U:1:202837776]><>"
L 08/07/2020 - 00:20:58: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 35 to "GardenOfStone<9><[U:1:1109604806]><>"
L 08/07/2020 - 00:20:58: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 35 to "Cowins_x<10><[U:1:337007957]><>"
L 08/07/2020 - 00:20:58: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 35 to "Codename: BIG GREASY<38><[U:1:85414112]><>"
L 08/07/2020 - 00:20:58: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 35 to "Eggbot #469 2.0<43><[U:1:444879700]><>"
L 08/07/2020 - 00:20:58: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 35 to "bongwater<45><[U:1:165550523]><>"
L 08/07/2020 - 00:20:58: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 35 to "Yellow1Nick<32><[U:1:1013322972]><>"
L 08/07/2020 - 00:20:58: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 35 to "[SAW] Lost Darkrai<47><[U:1:60769145]><>"
L 08/07/2020 - 00:20:58: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 35 to "A Burning Lobster<48><[U:1:249524119]><>"
L 08/07/2020 - 00:20:58: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 35 to "Strobe<27><[U:1:84178826]><>"
L 08/07/2020 - 00:20:58: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 35 to "Zesty Jesus<21><[U:1:92165345]><>"
L 08/07/2020 - 00:20:58: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 35 to "Cla<28><[U:1:93046991]><>"
L 08/07/2020 - 00:20:58: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 35 to "PoneD<35><[U:1:150687273]><>"
L 08/07/2020 - 00:20:58: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 7018 to "Aar<4><[U:1:89189905]><>"
L 08/07/2020 - 00:20:58: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 7018 to "???<3><[U:1:109549249]><>"
L 08/07/2020 - 00:20:58: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 7018 to "Burning Inferno<5><[U:1:191791256]><>"
L 08/07/2020 - 00:20:58: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 7018 to "Mcflareydoesnaenae<33><[U:1:202837776]><>"
L 08/07/2020 - 00:20:58: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 7018 to "GardenOfStone<9><[U:1:1109604806]><>"
L 08/07/2020 - 00:20:58: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 7018 to "Cowins_x<10><[U:1:337007957]><>"
L 08/07/2020 - 00:20:58: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 7018 to "Codename: BIG GREASY<38><[U:1:85414112]><>"
L 08/07/2020 - 00:20:58: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 7018 to "Eggbot #469 2.0<43><[U:1:444879700]><>"
L 08/07/2020 - 00:20:58: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 7018 to "bongwater<45><[U:1:165550523]><>"
L 08/07/2020 - 00:20:58: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 7018 to "Yellow1Nick<32><[U:1:1013322972]><>"
L 08/07/2020 - 00:20:58: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 7018 to "[SAW] Lost Darkrai<47><[U:1:60769145]><>"
L 08/07/2020 - 00:20:58: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 7018 to "A Burning Lobster<48><[U:1:249524119]><>"
L 08/07/2020 - 00:20:58: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 7018 to "Strobe<27><[U:1:84178826]><>"
L 08/07/2020 - 00:20:58: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 7018 to "Zesty Jesus<21><[U:1:92165345]><>"
L 08/07/2020 - 00:20:58: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 7018 to "Cla<28><[U:1:93046991]><>"
L 08/07/2020 - 00:20:58: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 7018 to "PoneD<35><[U:1:150687273]><>"
L 08/07/2020 - 00:24:09: [basecommands.smx] "Aar<4><[U:1:89189905]><>" console command (cmdline "changelevel cp_toy_fort_beta2")
L 08/07/2020 - 00:24:10: -------- Mapchange to cp_toy_fort_beta2 --------
L 08/07/2020 - 00:24:15: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]2041_viewmodel: Preparing models/weapons/c_models/c_v_ludmila/c_v_ludmila.mdl
L 08/07/2020 - 00:24:15: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]2058_model: cannot find valid model models/custom/weapons/antehgen/urinejar.mdl, skipping
L 08/07/2020 - 00:24:15: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]2058_viewmodel: cannot find valid model models/custom/weapons/antehgen/urinejar.mdl, skipping
L 08/07/2020 - 00:24:15: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]2171_model: cannot find valid model models/advancedweaponiser/w_sickle_sniper.mdl, skipping
L 08/07/2020 - 00:24:15: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]2171_viewmodel: cannot find valid model models/advancedweaponiser/w_sickle_sniper.mdl, skipping
L 08/07/2020 - 00:24:15: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]2197_model: cannot find valid model models/custom/weapons/rebelscurse/c_wrench_v2.mdl, skipping
L 08/07/2020 - 00:24:15: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]2197_viewmodel: cannot find valid model models/custom/weapons/rebelscurse/c_wrench_v2.mdl, skipping
L 08/07/2020 - 00:24:15: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]2228_model: cannot find valid model models/advancedweaponiser/fbomb/c_fbomb.mdl, skipping
L 08/07/2020 - 00:24:15: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]2228_viewmodel: cannot find valid model models/advancedweaponiser/fbomb/c_fbomb.mdl, skipping
L 08/07/2020 - 00:24:15: [tf2items_giveweapon.smx] [TF2Items GiveWeapon]5142_viewmodel: cannot find valid model models/custom/weapons/goldslinger/c_engineer_gunslinger.mdl, skipping
L 08/07/2020 - 00:24:16: [basecommands.smx] "Console<0><Console><Console>" changed cvar (cvar "nb_update_frequency") (value "0")
L 08/07/2020 - 00:24:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "Aar<4><[U:1:89189905]><>"
L 08/07/2020 - 00:24:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "???<3><[U:1:109549249]><>"
L 08/07/2020 - 00:24:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "GardenOfStone<9><[U:1:1109604806]><>"
L 08/07/2020 - 00:24:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "Cowins_x<10><[U:1:337007957]><>"
L 08/07/2020 - 00:24:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "Codename: BIG GREASY<38><[U:1:85414112]><>"
L 08/07/2020 - 00:24:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "Eggbot #469 2.0<43><[U:1:444879700]><>"
L 08/07/2020 - 00:24:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "bongwater<45><[U:1:165550523]><>"
L 08/07/2020 - 00:24:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "A Burning Lobster<48><[U:1:249524119]><>"
L 08/07/2020 - 00:24:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "Zesty Jesus<21><[U:1:92165345]><>"
L 08/07/2020 - 00:24:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "Cla<28><[U:1:93046991]><>"
L 08/07/2020 - 00:24:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "PoneD<35><[U:1:150687273]><>"
L 08/07/2020 - 00:24:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "Aar<4><[U:1:89189905]><>"
L 08/07/2020 - 00:24:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "???<3><[U:1:109549249]><>"
L 08/07/2020 - 00:24:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "GardenOfStone<9><[U:1:1109604806]><>"
L 08/07/2020 - 00:24:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "Cowins_x<10><[U:1:337007957]><>"
L 08/07/2020 - 00:24:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "Codename: BIG GREASY<38><[U:1:85414112]><>"
L 08/07/2020 - 00:24:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "Eggbot #469 2.0<43><[U:1:444879700]><>"
L 08/07/2020 - 00:24:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "bongwater<45><[U:1:165550523]><>"
L 08/07/2020 - 00:24:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "A Burning Lobster<48><[U:1:249524119]><>"
L 08/07/2020 - 00:24:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "Zesty Jesus<21><[U:1:92165345]><>"
L 08/07/2020 - 00:24:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "Cla<28><[U:1:93046991]><>"
L 08/07/2020 - 00:24:59: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "PoneD<35><[U:1:150687273]><>"
L 08/07/2020 - 00:25:55: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "Aar<4><[U:1:89189905]><>"
L 08/07/2020 - 00:25:55: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "???<3><[U:1:109549249]><>"
L 08/07/2020 - 00:25:55: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "Burning Inferno<49><[U:1:191791256]><>"
L 08/07/2020 - 00:25:55: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "GardenOfStone<9><[U:1:1109604806]><>"
L 08/07/2020 - 00:25:55: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "Cowins_x<10><[U:1:337007957]><>"
L 08/07/2020 - 00:25:55: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "Codename: BIG GREASY<38><[U:1:85414112]><>"
L 08/07/2020 - 00:25:55: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "Eggbot #469 2.0<43><[U:1:444879700]><>"
L 08/07/2020 - 00:25:55: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "bongwater<45><[U:1:165550523]><>"
L 08/07/2020 - 00:25:55: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "[SAW] Lost Darkrai<47><[U:1:60769145]><>"
L 08/07/2020 - 00:25:55: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "A Burning Lobster<48><[U:1:249524119]><>"
L 08/07/2020 - 00:25:55: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "Strobe<27><[U:1:84178826]><>"
L 08/07/2020 - 00:25:55: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "Zesty Jesus<21><[U:1:92165345]><>"
L 08/07/2020 - 00:25:55: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "Cla<28><[U:1:93046991]><>"
L 08/07/2020 - 00:25:55: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "PoneD<35><[U:1:150687273]><>"
L 08/07/2020 - 00:25:55: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "Aar<4><[U:1:89189905]><>"
L 08/07/2020 - 00:25:55: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "???<3><[U:1:109549249]><>"
L 08/07/2020 - 00:25:55: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "Burning Inferno<49><[U:1:191791256]><>"
L 08/07/2020 - 00:25:55: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "GardenOfStone<9><[U:1:1109604806]><>"
L 08/07/2020 - 00:25:55: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "Cowins_x<10><[U:1:337007957]><>"
L 08/07/2020 - 00:25:55: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "Codename: BIG GREASY<38><[U:1:85414112]><>"
L 08/07/2020 - 00:25:55: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "Eggbot #469 2.0<43><[U:1:444879700]><>"
L 08/07/2020 - 00:25:55: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "bongwater<45><[U:1:165550523]><>"
L 08/07/2020 - 00:25:55: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "[SAW] Lost Darkrai<47><[U:1:60769145]><>"
L 08/07/2020 - 00:25:55: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "A Burning Lobster<48><[U:1:249524119]><>"
L 08/07/2020 - 00:25:55: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "Strobe<27><[U:1:84178826]><>"
L 08/07/2020 - 00:25:55: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "Zesty Jesus<21><[U:1:92165345]><>"
L 08/07/2020 - 00:25:55: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "Cla<28><[U:1:93046991]><>"
L 08/07/2020 - 00:25:55: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "PoneD<35><[U:1:150687273]><>"
L 08/07/2020 - 00:28:22: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "Aar<4><[U:1:89189905]><>"
L 08/07/2020 - 00:28:22: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "???<3><[U:1:109549249]><>"
L 08/07/2020 - 00:28:22: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "Burning Inferno<49><[U:1:191791256]><>"
L 08/07/2020 - 00:28:22: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "xeletrix<50><[U:1:307492903]><>"
L 08/07/2020 - 00:28:22: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "GardenOfStone<9><[U:1:1109604806]><>"
L 08/07/2020 - 00:28:22: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "Cowins_x<10><[U:1:337007957]><>"
L 08/07/2020 - 00:28:22: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "Codename: BIG GREASY<38><[U:1:85414112]><>"
L 08/07/2020 - 00:28:22: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "Eggbot #469 2.0<43><[U:1:444879700]><>"
L 08/07/2020 - 00:28:22: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "bongwater<45><[U:1:165550523]><>"
L 08/07/2020 - 00:28:22: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "[SAW] Lost Darkrai<47><[U:1:60769145]><>"
L 08/07/2020 - 00:28:22: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "A Burning Lobster<48><[U:1:249524119]><>"
L 08/07/2020 - 00:28:22: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "Zesty Jesus<21><[U:1:92165345]><>"
L 08/07/2020 - 00:28:22: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "PoneD<35><[U:1:150687273]><>"
L 08/07/2020 - 00:28:22: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "Aar<4><[U:1:89189905]><>"
L 08/07/2020 - 00:28:22: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "???<3><[U:1:109549249]><>"
L 08/07/2020 - 00:28:22: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "Burning Inferno<49><[U:1:191791256]><>"
L 08/07/2020 - 00:28:22: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "xeletrix<50><[U:1:307492903]><>"
L 08/07/2020 - 00:28:22: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "GardenOfStone<9><[U:1:1109604806]><>"
L 08/07/2020 - 00:28:22: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "Cowins_x<10><[U:1:337007957]><>"
L 08/07/2020 - 00:28:22: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "Codename: BIG GREASY<38><[U:1:85414112]><>"
L 08/07/2020 - 00:28:22: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "Eggbot #469 2.0<43><[U:1:444879700]><>"
L 08/07/2020 - 00:28:22: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "bongwater<45><[U:1:165550523]><>"
L 08/07/2020 - 00:28:22: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "[SAW] Lost Darkrai<47><[U:1:60769145]><>"
L 08/07/2020 - 00:28:22: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "A Burning Lobster<48><[U:1:249524119]><>"
L 08/07/2020 - 00:28:22: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "Zesty Jesus<21><[U:1:92165345]><>"
L 08/07/2020 - 00:28:22: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "PoneD<35><[U:1:150687273]><>"
L 08/07/2020 - 00:31:26: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "Aar<4><[U:1:89189905]><>"
L 08/07/2020 - 00:31:26: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "???<3><[U:1:109549249]><>"
L 08/07/2020 - 00:31:26: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "Burning Inferno<49><[U:1:191791256]><>"
L 08/07/2020 - 00:31:26: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "xeletrix<50><[U:1:307492903]><>"
L 08/07/2020 - 00:31:26: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "Mcflareydoesnaenae<51><[U:1:202837776]><>"
L 08/07/2020 - 00:31:26: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "GardenOfStone<9><[U:1:1109604806]><>"
L 08/07/2020 - 00:31:26: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "Cowins_x<10><[U:1:337007957]><>"
L 08/07/2020 - 00:31:26: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "Codename: BIG GREASY<38><[U:1:85414112]><>"
L 08/07/2020 - 00:31:26: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "Eggbot #469 2.0<43><[U:1:444879700]><>"
L 08/07/2020 - 00:31:26: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "bongwater<45><[U:1:165550523]><>"
L 08/07/2020 - 00:31:26: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "[SAW] Lost Darkrai<47><[U:1:60769145]><>"
L 08/07/2020 - 00:31:26: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "A Burning Lobster<48><[U:1:249524119]><>"
L 08/07/2020 - 00:31:26: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "Zesty Jesus<21><[U:1:92165345]><>"
L 08/07/2020 - 00:31:26: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 19 to "PoneD<35><[U:1:150687273]><>"
L 08/07/2020 - 00:31:26: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "Aar<4><[U:1:89189905]><>"
L 08/07/2020 - 00:31:26: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "???<3><[U:1:109549249]><>"
L 08/07/2020 - 00:31:26: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "Burning Inferno<49><[U:1:191791256]><>"
L 08/07/2020 - 00:31:26: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "xeletrix<50><[U:1:307492903]><>"
L 08/07/2020 - 00:31:26: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "Mcflareydoesnaenae<51><[U:1:202837776]><>"
L 08/07/2020 - 00:31:26: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "GardenOfStone<9><[U:1:1109604806]><>"
L 08/07/2020 - 00:31:26: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "Cowins_x<10><[U:1:337007957]><>"
L 08/07/2020 - 00:31:26: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "Codename: BIG GREASY<38><[U:1:85414112]><>"
L 08/07/2020 - 00:31:26: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "Eggbot #469 2.0<43><[U:1:444879700]><>"
L 08/07/2020 - 00:31:26: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "bongwater<45><[U:1:165550523]><>"
L 08/07/2020 - 00:31:26: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "[SAW] Lost Darkrai<47><[U:1:60769145]><>"
L 08/07/2020 - 00:31:26: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "A Burning Lobster<48><[U:1:249524119]><>"
L 08/07/2020 - 00:31:26: [tf2items_giveweapon.smx] "???<3><[U:1:109549249]><>" gave a permanent weapon 30 to "Zesty Jesus<21><[U:1:92165345]><>"
